,customer id,state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn
2758,2758,WI,74,408,363-7979,False,False,0,177.4,136,30.16,240.3,104,20.43,237.3,133,10.68,12.0,3,3.24,0,False
2759,2759,IN,130,408,334-9818,False,False,0,115.6,129,19.65,167.8,104,14.26,141.8,124,6.38,12.6,9,3.4,1,False
2760,2760,IL,137,408,352-5787,True,False,0,237.3,103,40.34,176.7,84,15.02,263.4,81,11.85,14.2,4,3.83,0,True
2761,2761,TN,88,415,332-3617,False,False,0,181.5,116,30.86,187.0,119,15.9,220.3,96,9.91,10.5,7,2.84,1,False
2762,2762,DC,80,408,327-9957,False,False,0,51.5,90,8.76,164.0,98,13.94,169.4,80,7.62,9.5,4,2.57,3,False
2763,2763,NC,116,408,338-7527,False,True,19,155.7,104,26.47,185.4,118,15.76,192.7,116,8.67,8.2,2,2.21,3,False
2764,2764,RI,123,510,348-8711,False,True,23,245.0,88,41.65,265.0,105,22.53,239.7,108,10.79,14.9,3,4.02,2,False
2765,2765,MS,120,415,421-3226,False,False,0,131.7,99,22.39,163.1,109,13.86,201.1,116,9.05,10.7,3,2.89,1,False
2766,2766,VA,146,415,391-4358,True,False,0,111.1,126,18.89,313.4,95,26.64,215.7,82,9.71,10.5,6,2.84,1,False
2767,2767,KY,106,510,379-2523,False,True,9,88.5,100,15.05,324.8,109,27.61,79.9,86,3.6,8.2,4,2.21,3,False
2768,2768,NV,121,408,419-2369,False,True,44,116.0,85,19.72,150.1,120,12.76,246.8,98,11.11,12.0,2,3.24,1,False
2769,2769,WI,137,510,382-1227,False,False,0,155.5,81,26.44,133.1,94,11.31,253.1,77,11.39,9.1,2,2.46,1,False
2770,2770,NH,84,408,409-5749,False,True,30,106.5,65,18.11,225.7,108,19.18,188.6,61,8.49,5.7,3,1.54,2,False
2771,2771,NE,67,510,362-7951,False,True,31,175.2,68,29.78,199.2,73,16.93,219.8,99,9.89,13.2,6,3.56,1,False
2772,2772,WI,161,408,415-3537,False,False,0,154.7,84,26.3,177.8,125,15.11,172.9,90,7.78,5.9,2,1.59,4,True
2773,2773,NJ,134,510,373-3959,False,True,34,247.2,105,42.02,225.5,133,19.17,186.3,76,8.38,6.1,5,1.65,2,True
2774,2774,ME,62,415,358-1346,True,True,32,218.4,93,37.13,236.7,132,20.12,192.2,137,8.65,13.2,3,3.56,0,True
2775,2775,WY,120,415,381-8422,False,True,24,227.5,81,38.68,234.9,71,19.97,166.4,128,7.49,9.0,13,2.43,1,False
2776,2776,IN,130,408,360-9005,False,True,30,185.0,117,31.45,249.5,141,21.21,157.8,103,7.1,7.4,7,2.0,0,False
2777,2777,WI,20,408,344-5967,False,False,0,186.8,89,31.76,253.4,51,21.54,273.1,105,12.29,12.3,6,3.32,2,False
2778,2778,VT,68,415,396-6390,False,False,0,158.8,119,27.0,211.8,105,18.0,198.1,101,8.91,10.3,3,2.78,1,False
2779,2779,CA,112,415,346-5036,False,False,0,208.7,150,35.48,212.8,104,18.09,178.1,98,8.01,8.5,4,2.3,0,False
2780,2780,IN,77,408,328-7252,False,False,0,185.9,95,31.6,212.0,98,18.02,282.3,81,12.7,11.3,4,3.05,3,False
2781,2781,SC,109,415,360-1745,False,False,0,222.5,74,37.83,169.7,75,14.42,264.3,94,11.89,9.0,3,2.43,2,False
2782,2782,IN,108,415,358-2046,False,False,0,201.1,101,34.19,170.7,86,14.51,237.4,113,10.68,11.6,3,3.13,3,False
2783,2783,IA,79,415,344-6935,False,True,17,167.9,114,28.54,243.7,93,20.71,211.9,114,9.54,9.1,2,2.46,1,False
2784,2784,MD,119,408,401-9665,False,False,0,239.1,88,40.65,243.5,79,20.7,230.9,92,10.39,10.9,3,2.94,3,True
2785,2785,MN,38,510,399-5291,False,False,0,175.7,109,29.87,211.8,97,18.0,137.9,109,6.21,9.2,3,2.48,5,True
2786,2786,AR,109,415,409-6588,False,True,29,111.2,90,18.9,263.5,98,22.4,224.7,128,10.11,9.0,6,2.43,6,True
2787,2787,MS,78,415,358-5721,False,False,0,87.7,74,14.91,214.8,58,18.26,201.3,147,9.06,10.8,6,2.92,1,False
2788,2788,MN,134,415,414-7446,False,False,0,244.1,99,41.5,246.9,111,20.99,200.0,133,9.0,7.2,2,1.94,0,False
2789,2789,WA,47,415,329-9517,False,True,27,165.0,89,28.05,127.3,118,10.82,284.4,95,12.8,7.7,4,2.08,2,False
2790,2790,MS,59,408,415-9553,False,True,27,127.4,110,21.66,103.3,99,8.78,164.2,73,7.39,9.1,3,2.46,0,False
2791,2791,ID,151,415,413-3177,False,False,0,194.8,106,33.12,292.7,103,24.88,224.6,82,10.11,5.5,3,1.49,0,False
2792,2792,NC,129,415,347-5113,False,False,0,54.7,131,9.3,256.1,105,21.77,176.6,135,7.95,11.1,4,3.0,1,False
2793,2793,VA,107,510,330-2662,False,True,27,283.4,104,48.18,224.1,152,19.05,241.3,63,10.86,14.4,7,3.89,2,False
2794,2794,MT,137,408,330-5824,True,False,0,258.0,112,43.86,246.5,117,20.95,173.2,100,7.79,10.9,3,2.94,0,True
2795,2795,MI,76,510,411-1261,False,False,0,90.5,142,15.39,211.7,75,17.99,194.9,76,8.77,9.3,2,2.51,1,False
2796,2796,HI,24,415,329-8788,False,False,0,235.6,132,40.05,115.9,129,9.85,185.4,136,8.34,16.2,2,4.37,0,False
2797,2797,NC,169,408,333-7869,False,False,0,142.5,82,24.23,231.4,110,19.67,131.2,67,5.9,10.0,4,2.7,2,False
2798,2798,MN,30,408,399-4800,False,False,0,54.0,68,9.18,179.3,96,15.24,247.2,101,11.12,10.2,8,2.75,1,False
2799,2799,WV,70,415,402-2072,False,False,0,214.8,87,36.52,131.0,114,11.14,216.9,104,9.76,9.4,3,2.54,3,False
2800,2800,SD,52,510,403-6187,True,False,0,251.4,118,42.74,196.6,80,16.71,192.0,53,8.64,11.0,2,2.97,0,True
2801,2801,HI,3,408,355-2872,False,False,0,139.0,99,23.63,250.7,108,21.31,286.2,87,12.88,6.1,3,1.65,4,False
2802,2802,MS,38,415,386-2970,False,False,0,117.3,114,19.94,208.7,105,17.74,203.4,98,9.15,14.4,2,3.89,2,False
2803,2803,NY,104,415,389-6081,False,False,0,264.0,108,44.88,132.2,75,11.24,177.7,91,8.0,10.6,8,2.86,3,False
2804,2804,LA,27,408,348-7556,False,False,0,82.6,105,14.04,204.0,99,17.34,224.2,122,10.09,9.1,4,2.46,1,False
2805,2805,KS,166,415,334-9163,True,True,28,175.8,126,29.89,253.6,76,21.56,128.5,72,5.78,11.4,5,3.08,1,False
2806,2806,MA,13,408,411-4293,False,False,0,220.4,100,37.47,211.2,79,17.95,259.3,112,11.67,13.6,8,3.67,2,False
2807,2807,AK,52,408,375-5562,False,False,0,217.0,104,36.89,152.3,83,12.95,134.3,109,6.04,11.8,4,3.19,2,False
2808,2808,SD,114,415,386-3823,False,True,25,129.0,77,21.93,290.0,110,24.65,177.1,110,7.97,11.6,5,3.13,1,False
2809,2809,CO,156,408,364-6445,False,False,0,150.5,106,25.59,152.9,112,13.0,215.9,86,9.72,3.5,3,0.95,1,False
2810,2810,NH,90,415,383-2251,False,True,42,193.3,66,32.86,263.3,85,22.38,214.4,97,9.65,11.1,4,3.0,0,False
2811,2811,WV,62,415,351-3169,False,False,0,189.5,122,32.22,103.8,95,8.82,180.6,106,8.13,10.8,5,2.92,2,False
2812,2812,AZ,82,415,413-6380,False,True,33,137.8,95,23.43,235.5,128,20.02,268.1,70,12.06,11.0,6,2.97,2,False
2813,2813,ME,52,510,380-9674,False,False,0,129.3,80,21.98,142.7,101,12.13,258.3,89,11.62,12.3,4,3.32,3,False
2814,2814,NH,146,510,345-2319,False,False,0,115.6,77,19.65,213.6,100,18.16,218.4,72,9.83,10.7,6,2.89,1,False
2815,2815,RI,120,415,377-5441,False,True,23,221.9,114,37.72,254.7,84,21.65,250.5,117,11.27,7.2,5,1.94,2,False
2816,2816,ID,130,415,358-3692,False,False,0,263.7,113,44.83,186.5,103,15.85,195.3,99,8.79,18.3,6,4.94,1,True
2817,2817,WI,90,408,400-5831,False,False,0,61.3,91,10.42,194.4,94,16.52,143.1,80,6.44,11.4,9,3.08,1,False
2818,2818,NM,147,408,357-5995,True,False,0,183.8,113,31.25,164.7,110,14.0,111.0,87,5.0,10.1,4,2.73,1,False
2819,2819,WY,159,415,391-2159,False,False,0,167.4,68,28.46,143.8,74,12.22,140.1,111,6.3,10.3,3,2.78,0,True
2820,2820,IL,74,510,398-5954,False,True,27,154.1,122,26.2,195.3,150,16.6,276.7,86,12.45,13.2,2,3.56,4,False
2821,2821,TX,130,408,385-6175,False,False,0,252.0,101,42.84,170.2,105,14.47,209.2,64,9.41,5.7,5,1.54,0,False
2822,2822,RI,155,408,334-2961,True,False,0,163.1,94,27.73,291.7,108,24.79,96.4,111,4.34,11.2,3,3.02,0,False
2823,2823,MI,87,415,405-4303,False,False,0,198.3,80,33.71,187.0,89,15.9,133.5,96,6.01,16.6,4,4.48,2,False
2824,2824,OR,81,415,406-4100,False,False,0,324.7,48,55.2,236.4,82,20.09,187.6,78,8.44,13.1,5,3.54,0,True
2825,2825,VA,99,510,352-4401,False,False,0,128.3,78,21.81,215.3,120,18.3,143.7,140,6.47,14.3,9,3.86,2,False
2826,2826,SD,131,510,347-1473,False,False,0,187.9,110,31.94,200.5,101,17.04,202.6,125,9.12,10.2,11,2.75,2,False
2827,2827,AL,89,510,347-2016,False,False,0,129.2,71,21.96,214.1,68,18.2,214.9,100,9.67,10.3,4,2.78,5,True
2828,2828,MS,123,415,388-8948,True,False,0,125.5,106,21.34,128.9,96,10.96,251.9,129,11.34,6.3,6,1.7,4,True
2829,2829,MS,130,510,402-5509,False,True,26,257.2,108,43.72,224.3,122,19.07,204.0,118,9.18,12.6,4,3.4,1,False
2830,2830,HI,99,415,367-2598,False,False,0,124.6,90,21.18,146.4,70,12.44,169.4,95,7.62,10.5,6,2.84,1,False
2831,2831,WV,36,408,370-5001,False,False,0,175.1,144,29.77,216.9,69,18.44,243.7,146,10.97,9.9,3,2.67,1,False
2832,2832,WV,87,415,332-3693,False,False,0,124.3,91,21.13,173.4,105,14.74,256.3,109,11.53,7.5,5,2.03,3,False
2833,2833,WV,139,415,403-9766,False,False,0,271.6,130,46.17,156.0,131,13.26,136.3,108,6.13,11.6,9,3.13,2,False
2834,2834,IN,189,510,363-2407,False,False,0,219.9,80,37.38,143.3,117,12.18,130.6,69,5.88,11.7,7,3.16,1,False
2835,2835,NM,96,415,395-9214,False,True,33,183.3,115,31.16,201.4,87,17.12,177.4,84,7.98,10.4,15,2.81,3,False
2836,2836,DE,112,408,351-8894,False,False,0,101.1,119,17.19,214.4,67,18.22,179.5,112,8.08,10.3,5,2.78,2,False
2837,2837,NC,75,408,406-5003,False,False,0,203.3,70,34.56,228.9,97,19.46,222.2,118,10.0,14.3,3,3.86,1,False
2838,2838,NM,178,415,398-1332,False,True,35,175.4,88,29.82,190.0,65,16.15,138.7,94,6.24,10.5,3,2.84,2,False
2839,2839,SC,112,415,363-8033,False,False,0,266.0,97,45.22,214.6,94,18.24,306.2,100,13.78,14.2,2,3.83,2,True
2840,2840,NJ,108,415,333-1012,False,True,41,171.6,110,29.17,136.1,78,11.57,183.4,103,8.25,10.8,7,2.92,0,False
2841,2841,AZ,100,510,391-6260,False,False,0,78.7,98,13.38,225.6,102,19.18,150.4,106,6.77,14.0,8,3.78,0,False
2842,2842,RI,121,510,336-1353,False,True,20,211.9,110,36.02,215.1,120,18.28,238.5,107,10.73,9.4,2,2.54,0,False
2843,2843,SD,116,415,365-5629,False,False,0,63.7,101,10.83,195.8,95,16.64,210.1,87,9.45,10.0,6,2.7,1,False
2844,2844,NH,161,415,349-4397,False,False,0,173.4,100,29.48,213.7,74,18.16,141.5,69,6.37,11.5,4,3.11,1,False
2845,2845,AL,19,415,380-3910,True,False,0,237.7,98,40.41,207.1,121,17.6,182.2,95,8.2,4.5,4,1.22,0,False
2846,2846,WV,104,415,354-7820,False,False,0,225.9,123,38.4,162.8,106,13.84,272.1,85,12.24,10.1,4,2.73,1,False
2847,2847,ID,119,415,338-9952,True,True,32,173.0,101,29.41,209.4,93,17.8,231.1,91,10.4,12.2,4,3.29,0,False
2848,2848,MD,125,415,405-1821,False,False,0,224.9,102,38.23,143.8,87,12.22,198.9,105,8.95,8.0,2,2.16,0,False
2849,2849,IN,156,510,329-8669,False,False,0,237.7,122,40.41,181.5,91,15.43,185.7,151,8.36,7.7,4,2.08,1,False
2850,2850,WY,109,415,328-8808,False,False,0,137.0,128,23.29,217.0,116,18.45,182.1,86,8.19,10.0,5,2.7,2,False
2851,2851,NH,95,510,409-3018,False,False,0,142.5,109,24.23,176.1,107,14.97,189.6,88,8.53,8.2,3,2.21,2,False
2852,2852,MN,90,408,421-5994,False,False,0,142.4,126,24.21,126.2,118,10.73,274.2,71,12.34,4.6,4,1.24,1,False
2853,2853,MA,105,415,354-4448,False,True,21,147.0,112,24.99,197.3,43,16.77,267.4,93,12.03,8.7,3,2.35,2,False
2854,2854,NH,101,510,352-5081,False,False,0,220.3,124,37.45,188.6,101,16.03,278.4,98,12.53,10.6,4,2.86,1,False
2855,2855,MN,95,415,401-7803,False,False,0,149.2,96,25.36,260.7,116,22.16,201.0,120,9.05,8.1,2,2.19,1,False
2856,2856,IA,123,415,420-6052,False,False,0,204.4,88,34.75,137.5,111,11.69,226.0,100,10.17,10.0,4,2.7,0,False
2857,2857,NY,160,408,352-6084,False,False,0,216.8,77,36.86,207.3,117,17.62,228.6,117,10.29,5.6,2,1.51,1,False
2858,2858,AL,141,510,388-8583,False,True,28,308.0,123,52.36,247.8,128,21.06,152.9,103,6.88,7.4,3,2.0,1,False
2859,2859,WV,87,415,415-3158,False,False,0,58.0,125,9.86,67.5,116,5.74,185.9,136,8.37,11.5,3,3.11,0,False
2860,2860,NM,81,415,402-9304,False,False,0,173.2,80,29.44,236.2,94,20.08,240.2,84,10.81,11.8,6,3.19,2,False
2861,2861,CA,75,415,341-1916,False,True,19,210.3,90,35.75,241.8,87,20.55,215.7,102,9.71,13.1,3,3.54,4,False
2862,2862,MA,126,408,381-2745,False,True,24,58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27,0,False
2863,2863,ME,28,415,402-5014,False,False,0,236.8,102,40.26,167.1,87,14.2,280.2,115,12.61,9.7,3,2.62,3,False
2864,2864,FL,153,415,399-8846,False,False,0,228.9,102,38.91,160.7,136,13.66,203.1,109,9.14,12.5,2,3.38,0,False
2865,2865,NH,97,408,328-9267,False,True,32,90.0,87,15.3,276.3,113,23.49,185.2,107,8.33,8.6,6,2.32,2,True
2866,2866,IN,115,408,348-7224,False,False,0,146.7,128,24.94,106.2,74,9.03,197.7,104,8.9,11.1,4,3.0,2,False
2867,2867,WI,95,408,336-2190,False,False,0,237.3,83,40.34,154.0,65,13.09,237.0,105,10.67,11.2,6,3.02,1,False
2868,2868,MA,17,415,376-4705,True,False,0,162.8,118,27.68,229.6,91,19.52,332.7,94,14.97,13.6,3,3.67,0,True
2869,2869,NH,105,415,381-4076,False,True,20,186.9,114,31.77,256.3,91,21.79,334.7,104,15.06,8.9,2,2.4,1,False
2870,2870,TX,121,415,348-8464,False,False,0,86.1,100,14.64,259.8,113,22.08,148.0,79,6.66,9.1,9,2.46,2,False
2871,2871,NC,125,408,412-7020,False,False,0,212.3,89,36.09,215.4,127,18.31,186.8,73,8.41,11.3,2,3.05,2,False
2872,2872,CT,124,415,386-8432,False,False,0,151.0,98,25.67,120.6,119,10.25,152.8,81,6.88,9.2,2,2.48,2,False
2873,2873,NJ,35,408,337-1802,False,False,0,158.6,67,26.96,130.4,96,11.08,229.8,80,10.34,6.9,5,1.86,2,False
2874,2874,WY,134,510,366-1084,False,False,0,296.0,93,50.32,226.4,117,19.24,246.8,98,11.11,12.3,10,3.32,0,True
2875,2875,LA,123,510,352-4182,False,True,32,212.3,77,36.09,251.5,78,21.38,208.7,85,9.39,6.6,2,1.78,3,False
2876,2876,NV,124,415,368-5628,False,False,0,234.4,61,39.85,179.3,111,15.24,285.5,117,12.85,10.4,6,2.81,3,False
2877,2877,WV,133,510,333-8996,False,False,0,176.8,92,30.06,187.5,97,15.94,196.8,88,8.86,6.5,3,1.76,2,False
2878,2878,AR,185,415,353-2557,False,True,19,157.3,123,26.74,257.7,94,21.9,190.4,107,8.57,9.6,6,2.59,0,False
2879,2879,SC,1,415,356-8621,False,True,26,146.6,68,24.92,172.8,67,14.69,173.8,113,7.82,10.0,2,2.7,1,False
2880,2880,KS,107,415,354-6942,False,False,0,260.5,108,44.29,102.4,110,8.7,129.7,148,5.84,9.8,5,2.65,1,False
2881,2881,NY,91,415,377-9829,False,True,20,146.1,98,24.84,277.4,104,23.58,137.7,100,6.2,6.2,3,1.67,1,False
2882,2882,MI,178,408,348-4660,True,False,0,124.5,134,21.17,141.2,78,12.0,268.2,113,12.07,11.4,2,3.08,2,True
2883,2883,MA,123,415,410-5199,False,False,0,209.4,49,35.6,237.4,117,20.18,239.2,98,10.76,9.8,11,2.65,1,False
2884,2884,UT,170,415,397-6542,False,False,0,285.7,44,48.57,167.5,144,14.24,260.0,97,11.7,8.7,4,2.35,1,True
2885,2885,HI,135,415,333-4492,False,False,0,190.9,44,32.45,161.4,109,13.72,231.9,100,10.44,8.4,2,2.27,1,False
2886,2886,PA,85,408,405-9573,False,False,0,144.4,88,24.55,264.6,105,22.49,185.4,94,8.34,9.9,3,2.67,1,False
2887,2887,OR,134,415,359-7255,False,True,50,208.8,130,35.5,132.9,104,11.3,136.7,107,6.15,11.1,4,3.0,2,False
2888,2888,TN,148,415,419-5501,False,True,36,77.6,141,13.19,207.0,60,17.6,255.7,115,11.51,10.9,2,2.94,1,False
2889,2889,CT,93,415,404-4809,False,False,0,271.1,101,46.09,237.4,133,20.18,145.4,103,6.54,8.4,6,2.27,1,True
2890,2890,AZ,138,415,344-6334,False,False,0,240.8,104,40.94,144.5,92,12.28,125.7,98,5.66,11.6,1,3.13,0,False
2891,2891,OR,159,510,400-1899,False,False,0,114.8,98,19.52,192.6,101,16.37,259.0,108,11.66,12.2,5,3.29,0,False
2892,2892,DE,103,415,346-5053,False,True,34,138.8,80,23.6,142.0,108,12.07,183.8,77,8.27,11.8,7,3.19,1,False
2893,2893,MA,150,408,398-2148,False,True,27,209.8,112,35.67,155.0,80,13.18,251.5,111,11.32,7.2,6,1.94,0,False
2894,2894,CT,37,408,347-7675,False,False,0,134.9,98,22.93,248.4,130,21.11,236.2,113,10.63,14.7,2,3.97,3,False
2895,2895,AR,33,415,411-8956,True,False,0,164.0,99,27.88,153.1,102,13.01,123.8,104,5.57,6.4,4,1.73,0,False
2896,2896,SD,55,415,390-3761,False,False,0,245.5,130,41.74,192.7,54,16.38,141.7,83,6.38,9.1,4,2.46,1,False
2897,2897,CT,134,408,377-3876,False,True,32,80.3,94,13.65,199.9,124,16.99,170.8,117,7.69,16.6,3,4.48,0,False
2898,2898,CT,107,408,345-2476,False,False,0,90.7,90,15.42,207.5,109,17.64,169.4,96,7.62,5.6,5,1.51,2,False
2899,2899,MA,80,408,337-7879,False,True,36,190.3,115,32.35,256.6,78,21.81,214.9,145,9.67,3.8,4,1.03,1,False
2900,2900,MS,78,408,361-7283,False,False,0,108.6,108,18.46,209.9,126,17.84,222.6,117,10.02,7.9,5,2.13,1,True
2901,2901,MT,85,408,372-4868,False,True,17,89.8,88,15.27,233.2,75,19.82,165.7,116,7.46,9.3,7,2.51,4,True
2902,2902,AK,61,415,346-8863,False,True,15,252.4,106,42.91,187.8,69,15.96,259.6,137,11.68,10.0,3,2.7,2,False
2903,2903,DE,97,415,390-5267,False,True,32,183.4,94,31.18,269.1,120,22.87,203.5,38,9.16,6.7,4,1.81,5,False
2904,2904,OH,136,408,392-1547,True,False,0,183.4,103,31.18,141.9,113,12.06,200.4,122,9.02,10.4,9,2.81,2,False
2905,2905,MN,135,408,340-8177,False,False,0,155.2,100,26.38,135.9,84,11.55,184.6,82,8.31,3.8,9,1.03,3,False
2906,2906,CA,87,415,383-4802,False,True,19,165.8,122,28.19,186.9,89,15.89,249.7,78,11.24,0.0,0,0.0,1,False
2907,2907,OH,165,510,378-8567,False,False,0,209.4,67,35.6,273.8,89,23.27,150.2,88,6.76,12.8,1,3.46,0,False
2908,2908,NV,148,415,406-7844,False,False,0,279.3,104,47.48,201.6,87,17.14,280.8,99,12.64,7.9,2,2.13,2,True
2909,2909,SC,99,415,402-9173,False,False,0,174.1,102,29.6,99.1,118,8.42,211.6,126,9.52,7.7,2,2.08,2,False
2910,2910,WV,123,415,352-3440,False,False,0,175.7,78,29.87,184.6,96,15.69,156.9,92,7.06,9.1,2,2.46,2,False
2911,2911,NM,127,415,363-1413,True,False,0,256.5,87,43.61,222.1,101,18.88,156.7,122,7.05,13.0,3,3.51,1,False
2912,2912,WY,151,415,394-8861,False,False,0,170.2,89,28.93,187.5,83,15.94,119.5,100,5.38,4.3,3,1.16,0,False
2913,2913,CA,185,408,358-4036,False,False,0,139.6,92,23.73,250.2,115,21.27,158.1,79,7.11,10.8,4,2.92,1,False
2914,2914,KS,65,415,392-4680,False,True,34,208.8,119,35.5,142.1,106,12.08,214.6,87,9.66,12.5,4,3.38,4,False
2915,2915,WY,58,510,354-2762,False,False,0,210.1,126,35.72,248.9,108,21.16,158.6,88,7.14,14.4,2,3.89,4,False
2916,2916,OK,104,415,371-5811,False,False,0,113.6,87,19.31,158.6,98,13.48,187.7,87,8.45,10.5,6,2.84,2,False
2917,2917,UT,44,415,387-2014,False,False,0,202.6,89,34.44,163.0,96,13.86,268.1,151,12.06,8.3,3,2.24,0,False
2918,2918,MA,58,408,411-6598,False,False,0,174.4,112,29.65,265.8,122,22.59,182.4,87,8.21,0.0,0,0.0,4,False
2919,2919,UT,108,415,355-9356,False,False,0,210.6,117,35.8,164.2,103,13.96,201.4,68,9.06,9.4,5,2.54,0,False
2920,2920,MN,132,510,406-4720,False,False,0,121.5,88,20.66,253.0,124,21.51,195.7,120,8.81,10.7,4,2.89,1,False
2921,2921,NE,80,415,356-7239,False,False,0,127.8,67,21.73,181.6,112,15.44,197.3,63,8.88,15.9,2,4.29,2,False
2922,2922,OH,162,415,328-8747,False,False,0,135.2,98,22.98,242.0,107,20.57,246.9,96,11.11,10.2,2,2.75,2,False
2923,2923,KY,110,510,388-9464,False,False,0,99.4,62,16.9,275.0,86,23.38,212.1,94,9.54,16.7,3,4.51,2,False
2924,2924,WA,96,415,406-2866,False,False,0,276.9,105,47.07,246.9,94,20.99,254.4,107,11.45,10.3,3,2.78,1,True
2925,2925,NY,168,408,333-5729,False,False,0,163.4,134,27.78,240.1,87,20.41,164.0,147,7.38,11.6,2,3.13,2,True
2926,2926,IN,72,510,391-1499,False,False,0,287.4,116,48.86,235.3,126,20.0,292.1,114,13.14,5.0,3,1.35,4,True
2927,2927,CO,125,408,386-8690,False,True,23,120.5,104,20.49,227.8,115,19.36,158.5,100,7.13,10.2,3,2.75,1,False
2928,2928,DC,170,510,391-2231,False,False,0,184.1,106,31.3,204.9,70,17.42,224.3,133,10.09,9.8,3,2.65,2,False
2929,2929,AK,71,510,332-2275,False,False,0,185.0,84,31.45,232.5,129,19.76,191.1,82,8.6,14.9,4,4.02,3,False
2930,2930,SC,124,415,340-4028,False,False,0,160.9,109,27.35,144.2,152,12.26,120.4,97,5.42,12.9,12,3.48,1,False
2931,2931,KS,68,415,363-3486,False,False,0,207.6,68,35.29,251.6,123,21.39,191.6,100,8.62,10.9,6,2.94,2,False
2932,2932,UT,97,415,418-3181,False,False,0,209.2,134,35.56,0.0,0,0.0,175.4,94,7.89,11.8,6,3.19,1,False
2933,2933,IL,98,510,351-3316,True,False,0,158.4,71,26.93,306.6,66,26.06,144.2,93,6.49,2.1,4,0.57,1,False
2934,2934,DC,24,408,369-3626,False,False,0,149.0,73,25.33,131.0,81,11.14,238.6,69,10.74,8.6,3,2.32,2,True
2935,2935,DC,136,510,353-2763,False,False,0,204.5,63,34.77,208.8,95,17.75,224.0,119,10.08,9.8,2,2.65,0,False
2936,2936,OK,44,408,358-7165,False,False,0,288.8,86,49.1,175.9,87,14.95,215.4,106,9.69,9.5,2,2.57,0,True
2937,2937,KY,96,415,353-3223,False,True,40,108.6,90,18.46,206.4,154,17.54,126.3,118,5.68,13.4,4,3.62,0,False
2938,2938,NE,31,415,338-9044,False,False,0,97.5,129,16.58,260.4,78,22.13,88.7,100,3.99,7.0,5,1.89,1,False
2939,2939,AL,72,415,341-7296,False,False,0,166.5,102,28.31,261.0,103,22.19,262.7,85,11.82,13.3,5,3.59,0,False
2940,2940,HI,24,415,398-4431,False,False,0,156.2,104,26.55,90.0,101,7.65,205.1,116,9.23,7.3,5,1.97,1,False
2941,2941,SC,112,415,408-5601,False,True,31,225.2,89,38.28,256.8,117,21.83,249.7,87,11.24,11.5,1,3.11,4,False
2942,2942,GA,117,415,328-5188,True,False,0,287.4,118,48.86,259.6,84,22.07,153.2,86,6.89,10.0,3,2.7,1,True
2943,2943,KS,137,415,329-4474,False,True,19,175.3,96,29.8,241.3,146,20.51,211.4,109,9.51,7.8,2,2.11,0,False
2944,2944,PA,136,408,357-4573,False,False,0,102.1,75,17.36,219.5,97,18.66,73.7,92,3.32,9.8,5,2.65,0,False
2945,2945,UT,95,415,341-7112,False,False,0,157.9,103,26.84,259.6,90,22.07,230.0,117,10.35,14.0,2,3.78,0,False
2946,2946,OR,82,415,400-3147,False,True,19,146.5,73,24.91,246.4,65,20.94,199.0,114,8.96,4.1,4,1.11,1,False
2947,2947,ND,145,415,378-1936,False,False,0,245.8,116,41.79,286.7,91,24.37,240.7,115,10.83,9.0,13,2.43,1,True
2948,2948,KY,56,415,347-1640,True,False,0,177.7,114,30.21,215.6,110,18.33,236.7,67,10.65,10.5,5,2.84,1,False
2949,2949,MN,155,408,374-9531,True,False,0,250.8,146,42.64,152.5,105,12.96,148.1,104,6.66,10.0,5,2.7,2,False
2950,2950,OH,133,408,380-4374,False,False,0,117.8,100,20.03,199.2,105,16.93,244.1,119,10.98,11.8,4,3.19,0,True
2951,2951,TX,53,415,380-9409,False,False,0,119.7,113,20.35,189.7,84,16.12,256.2,108,11.53,12.9,7,3.48,2,False
2952,2952,WY,123,415,387-1116,False,False,0,242.2,87,41.17,226.1,101,19.22,268.6,121,12.09,8.2,3,2.21,5,True
2953,2953,GA,136,415,400-7509,False,False,0,163.4,83,27.78,249.3,119,21.19,249.7,90,11.24,9.8,4,2.65,7,False
2954,2954,TX,57,415,403-6225,False,False,0,161.0,113,27.37,208.0,134,17.68,208.1,81,9.36,8.4,4,2.27,3,False
2955,2955,WV,62,408,382-8274,False,False,0,128.7,111,21.88,169.5,104,14.41,193.6,97,8.71,10.3,5,2.78,1,False
2956,2956,NM,112,415,354-5764,False,False,0,81.6,94,13.87,268.1,112,22.79,140.8,75,6.34,8.6,18,2.32,1,False
2957,2957,MI,55,415,387-6912,False,True,20,207.7,91,35.31,199.7,113,16.97,216.5,110,9.74,7.3,1,1.97,1,False
2958,2958,NC,95,408,384-3413,False,False,0,128.6,115,21.86,216.2,88,18.38,255.3,96,11.49,6.3,2,1.7,6,True
2959,2959,NY,125,415,367-3950,False,False,0,233.3,65,39.66,209.8,93,17.83,210.6,109,9.48,9.1,4,2.46,1,False
2960,2960,TX,1,415,396-4254,False,False,0,182.1,106,30.96,134.9,106,11.47,152.3,75,6.85,10.0,3,2.7,5,True
2961,2961,KY,98,415,333-3010,False,True,36,168.0,81,28.56,163.2,125,13.87,172.7,120,7.77,8.0,2,2.16,6,True
